range pdist qdist16 qdist23 qdistAstral16 qdistAstral23
015_018 18.4032 0.431909523809524 0.36112380952381 0.619048 0.557143
015_018 19.2818181818182 0.558966666666667 0.519519047619048 0.742857 0.780952
015_018 18.93375 0.523166666666666 0.423842857142857 0.680952 0.547619
015_018 18.6910526315789 0.554585714285714 0.432966666666667 0.595238 0.752381
015_018 17.8789473684211 0.519685714285715 0.41444761904762 0.714286 0.742857
015_018 17.9865217391304 0.529285714285715 0.437242857142857 0.72381 0.719048
015_018 19.1566666666667 0.54672380952381 0.546947619047619 0.642857 0.761905
015_018 19.2986956521739 0.456814285714286 0.4699 0.590476 0.471429
015_018 18.7854166666667 0.510504761904763 0.49892380952381 0.7 0.580952
015_018 18.6847826086956 0.509985714285714 0.481580952380953 0.647619 0.742857
015_018 19.1366666666667 0.611895238095238 0.499714285714286 0.728571 0.685714
015_018 19.5940909090909 0.473652380952381 0.516142857142857 0.638095 0.709524
015_018 18.5763157894737 0.602366666666666 0.494261904761904 0.509524 0.657143
015_018 18.1876470588235 0.445590476190477 0.430304761904762 0.533333 0.452381
015_018 18.7141176470588 0.476219047619048 0.437395238095238 0.561905 0.642857
015_018 20.2147619047619 0.466257142857142 0.282952380952381 0.671429 0.580952
015_018 19.2988235294118 0.498752380952381 0.414461904761905 0.742857 0.666667
015_018 18.5826666666667 0.585490476190477 0.51762380952381 0.642857 0.72381
015_018 19.4168421052632 0.502638095238095 0.370514285714286 0.504762 0.566667
015_018 19.0085714285714 0.457733333333333 0.552104761904762 0.72381 0.62381
015_018 19.5793333333333 0.58927619047619 0.506709523809523 0.595238 0.747619
015_018 17.738125 0.530209523809524 0.473728571428572 0.638095 0.771429
015_018 18.9941666666667 0.516142857142857 0.496990476190477 0.566667 0.728571
015_018 18.956 0.599947619047619 0.507104761904763 0.761905 0.714286
015_018 19.2531818181818 0.463842857142856 0.434561904761905 0.638095 0.619048
015_018 18.4711111111111 0.461823809523811 0.46527619047619 0.757143 0.614286
015_018 19.465 0.45917619047619 0.468333333333333 0.657143 0.757143
015_018 19.4852631578947 0.500880952380953 0.427295238095239 0.652381 0.657143
015_018 18.2814814814815 0.526676190476191 0.506157142857144 0.728571 0.685714
015_018 18.7857894736842 0.530533333333333 0.433057142857143 0.666667 0.604762
015_018 18.105625 0.57284761904762 0.557385714285714 0.719048 0.695238
015_018 19.5394444444444 0.543985714285714 0.416119047619047 0.680952 0.72381
015_018 19.2875 0.415342857142858 0.415590476190476 0.404762 0.657143
015_018 19.1766666666667 0.518095238095238 0.437838095238096 0.7 0.619048
015_018 18.8204545454545 0.557933333333333 0.43867619047619 0.652381 0.52381
015_018 19.1978947368421 0.368919047619048 0.410404761904762 0.585714 0.361905
015_018 19.3111764705882 0.535504761904761 0.40897619047619 0.580952 0.719048
015_018 17.8994117647059 0.382766666666667 0.352414285714287 0.547619 0.571429
015_018 19.0207407407407 0.525585714285714 0.573938095238096 0.3 0.761905
015_018 19.4865 0.575833333333334 0.522066666666667 0.761905 0.690476
015_018 18.6065 0.443014285714286 0.451385714285714 0.647619 0.504762
016_019 19.5914285714286 0.562938095238095 0.466071428571429 0.519048 0.561905
016_019 20.3004545454545 0.410409523809524 0.281961904761905 0.447619 0.433333
016_019 20.2266666666667 0.5908 0.423609523809524 0.666667 0.309524
016_019 20.209375 0.657238095238096 0.587385714285715 0.671429 0.742857
016_019 20.3825 0.515985714285714 0.450538095238096 0.571429 0.514286
016_019 19.8404545454545 0.52507619047619 0.409095238095238 0.742857 0.690476
016_019 20.4517647058824 0.601085714285714 0.573033333333334 0.7 0.6
016_019 19.9372222222222 0.533509523809524 0.460480952380953 0.695238 0.557143
016_019 20.281875 0.496952380952382 0.430066666666668 0.571429 0.547619
016_019 20.2028571428571 0.556895238095239 0.4645 0.704762 0.447619
016_019 20.4670588235294 0.514119047619048 0.515852380952381 0.761905 0.614286
016_019 19.9473333333333 0.498085714285715 0.463857142857144 0.561905 0.738095
016_019 19.8371428571429 0.529866666666666 0.416214285714285 0.685714 0.628571
016_019 20.2505263157895 0.445757142857142 0.375195238095238 0.557143 0.37619
016_019 20.0375 0.632552380952381 0.487647619047619 0.757143 0.728571
016_019 19.8155555555556 0.554985714285715 0.343966666666667 0.552381 0.647619
016_019 20.3085 0.473438095238095 0.313300000000001 0.533333 0.47619
016_019 19.6386363636364 0.514 0.546328571428572 0.62381 0.704762
016_019 19.637 0.596842857142857 0.402633333333334 0.585714 0.67619
016_019 20.1009090909091 0.487204761904762 0.558190476190475 0.133333 0.619048
016_019 20.0368181818182 0.505671428571429 0.478661904761905 0.638095 0.495238
016_019 19.9342105263158 0.631771428571429 0.521438095238096 0.742857 0.533333
016_019 20.0876923076923 0.478757142857143 0.480676190476191 0.490476 0.538095
016_019 19.365 0.52227619047619 0.452080952380952 0.590476 0.561905
016_019 20.099 0.506066666666668 0.314690476190477 0.561905 0.561905
016_019 19.485 0.494866666666667 0.499228571428572 0.614286 0.557143
016_019 20.2205882352941 0.496457142857143 0.429114285714286 0.657143 0.457143
016_019 19.178 0.445480952380952 0.352552380952382 0.695238 0.414286
016_019 20.425625 0.595742857142857 0.4542 0.571429 0.609524
016_019 20.0463636363636 0.430404761904763 0.388428571428571 0.628571 0.609524
016_019 20.3736363636364 0.481823809523809 0.293819047619049 0.480952 0.528571
016_019 20.3215 0.615285714285715 0.522142857142857 0.657143 0.604762
016_019 20.102 0.635604761904762 0.60672380952381 0.714286 0.680952
016_019 19.9445454545455 0.505695238095238 0.279100000000001 0.352381 0.390476
016_019 19.6753846153846 0.527209523809524 0.427852380952381 0.557143 0.695238
016_019 19.7309090909091 0.644680952380952 0.445414285714285 0.742857 0.657143
016_019 19.601052631579 0.465219047619048 0.480319047619047 0.580952 0.614286
016_019 20.2347368421053 0.551733333333333 0.417866666666666 0.709524 0.714286
016_019 19.9635294117647 0.639228571428572 0.506309523809524 0.695238 0.590476
016_019 19.82625 0.560028571428572 0.367090476190476 0.533333 0.571429
016_019 19.876 0.613495238095237 0.508142857142857 0.604762 0.404762
016_019 19.5673684210526 0.434614285714286 0.377138095238095 0.438095 0.47619
016_019 19.6547619047619 0.627790476190477 0.421471428571429 0.557143 0.6
016_019 20.1672222222222 0.53772380952381 0.547361904761905 0.552381 0.504762
016_019 19.89125 0.539790476190476 0.334861904761905 0.585714 0.633333
016_019 20.1073333333333 0.547319047619047 0.503433333333334 0.514286 0.62381
016_019 19.9485714285714 0.462747619047619 0.488338095238096 0.638095 0.604762
016_019 19.998 0.60082380952381 0.427004761904762 0.680952 0.571429
016_019 20.4082352941176 0.56692380952381 0.482904761904762 0.52381 0.552381
016_019 19.9294736842105 0.543052380952381 0.397680952380952 0.442857 0.633333
017_020 20.5261538461538 0.463371428571429 0.33212380952381 0.528571 0.319048
017_020 20.323125 0.405771428571428 0.239719047619047 0.495238 0.352381
017_020 20.2770588235294 0.577390476190476 0.40462380952381 0.7 0.461905
017_020 20.79 0.56504761904762 0.405376190476191 0.619048 0.519048
017_020 20.2375 0.548909523809525 0.39564761904762 0.633333 0.457143
017_020 19.9857142857143 0.5711 0.431495238095238 0.638095 0.62381
017_020 20.17625 0.598138095238095 0.437804761904762 0.704762 0.495238
017_020 20.3289473684211 0.577623809523811 0.445109523809523 0.728571 0.604762
017_020 20.3010526315789 0.579561904761905 0.41297619047619 0.657143 0.409524
017_020 20.4044444444445 0.41294761904762 0.340419047619047 0.357143 0.552381
017_020 20.3007142857143 0.449966666666667 0.309100000000001 0.509524 0.466667
017_020 20.1777777777778 0.525738095238095 0.520761904761905 0.552381 0.557143
017_020 20.2821052631579 0.557728571428572 0.387861904761904 0.552381 0.404762
017_020 20.4829411764706 0.431266666666667 0.221390476190477 0.438095 0.433333
017_020 19.9607692307692 0.522538095238095 0.323628571428571 0.609524 0.452381
017_020 20.3329411764706 0.511976190476191 0.259842857142857 0.652381 0.419048
017_020 20.6846666666667 0.471561904761904 0.348366666666667 0.409524 0.566667
017_020 20.062 0.587838095238096 0.452161904761905 0.714286 0.547619
017_020 20.0870588235294 0.511109523809523 0.348709523809524 0.490476 0.566667
017_020 20.4182352941176 0.480014285714285 0.544604761904762 0.709524 0.652381
017_020 20.5105882352941 0.5037 0.358814285714285 0.6 0.352381
017_020 20.6535714285714 0.615466666666667 0.417766666666667 0.685714 0.452381
017_020 20.548125 0.47727619047619 0.347309523809523 0.514286 0.480952
017_020 20.3511764705882 0.55682380952381 0.404342857142858 0.680952 0.557143
017_020 19.86 0.498990476190476 0.260657142857143 0.433333 0.485714
017_020 20.1983333333333 0.502652380952382 0.275714285714285 0.57619 0.361905
017_020 20.8176470588235 0.511952380952381 0.390123809523809 0.67619 0.480952
017_020 20.1652631578947 0.624933333333333 0.447733333333333 0.604762 0.652381
017_020 20.42 0.457880952380953 0.365138095238095 0.614286 0.442857
017_020 20.3638461538462 0.518595238095238 0.288719047619048 0.62381 0.409524
017_020 19.735625 0.619595238095238 0.579847619047619 0.77619 0.519048
017_020 20.1323076923077 0.556295238095239 0.357461904761905 0.67619 0.3
017_020 20.38875 0.515538095238096 0.40932380952381 0.595238 0.452381
017_020 20.7423076923077 0.428866666666667 0.36167619047619 0.5 0.509524
017_020 20.63 0.536357142857143 0.340761904761906 0.557143 0.557143
017_020 20.5244444444444 0.571323809523809 0.426119047619048 0.680952 0.480952
017_020 20.1058333333333 0.491480952380951 0.4166 0.566667 0.47619
017_020 20.7541176470588 0.5124 0.432347619047619 0.638095 0.438095
017_020 20.6190909090909 0.4486 0.273566666666666 0.52381 0.419048
017_020 20.073 0.468109523809524 0.381452380952382 0.619048 0.5
017_020 19.93375 0.53507142857143 0.313809523809524 0.666667 0.533333
017_020 20.2852380952381 0.609223809523809 0.617109523809525 0.666667 0.633333
017_020 20.1692857142857 0.480238095238095 0.379733333333334 0.547619 0.5
017_020 20.6357142857143 0.453842857142857 0.353504761904761 0.614286 0.480952
017_020 20.1861538461538 0.506109523809525 0.335857142857143 0.609524 0.461905
017_020 20.0083333333333 0.546666666666667 0.336495238095238 0.704762 0.37619
017_020 20.2742105263158 0.606523809523811 0.450904761904762 0.72381 0.647619
017_020 20.5727777777778 0.481738095238095 0.569057142857143 0.704762 0.628571
017_020 20.155625 0.545047619047619 0.39142380952381 0.638095 0.557143
017_020 20.0419047619048 0.525938095238095 0.371771428571428 0.671429 0.409524
018_025 25.458947368421 0.189190476190476 0.109919047619048 0.238095 0.185714
018_025 25.4945454545455 0.24617619047619 0.176871428571428 0.433333 0.32381
018_025 25.2205555555556 0.204285714285715 0.278595238095238 0.333333 0.342857
018_025 26.0286363636364 0.228285714285714 0.193342857142857 0.333333 0.22381
018_025 26.1792857142857 0.221209523809524 0.154619047619048 0.357143 0.238095
018_025 25.4741666666667 0.215847619047618 0.243114285714287 0.361905 0.290476
018_025 25.9815789473684 0.172585714285715 0.0946428571428571 0.204762 0.114286
018_025 26.2578947368421 0.22387619047619 0.253695238095239 0.238095 0.219048
018_025 25.8744444444444 0.183566666666668 0.151361904761905 0.290476 0.0904762
018_025 26.4657142857143 0.215680952380952 0.110995238095239 0.204762 0
018_025 26.15 0.176285714285715 0.108366666666668 0.185714 0.0666667
018_025 27.3272 0.192328571428572 0.250952380952382 0.238095 0.204762
018_025 26.3959090909091 0.281957142857143 0.333142857142856 0.438095 0.314286
018_025 25.1172 0.201342857142856 0.209257142857143 0.257143 0.204762
018_025 26.13125 0.17787619047619 0.13642380952381 0.357143 0.147619
018_025 26.05 0.234504761904762 0.266895238095238 0.47619 0.433333
018_025 26.144 0.192709523809525 0.219271428571429 0.328571 0.290476
018_025 27.447 0.244971428571429 0.216628571428572 0.328571 0.195238
018_025 26.6177777777778 0.118438095238094 0.204828571428572 0.219048 0.271429
018_025 26.6146153846154 0.1872 0.202985714285715 0.204762 0.104762
018_025 25.52 0.218880952380954 0.208328571428572 0.171429 0.147619
018_025 26.1339285714286 0.236428571428573 0.213542857142858 0.333333 0.104762
018_025 26.2482142857143 0.223471428571429 0.146171428571428 0.357143 0.0904762
018_025 25.5373913043478 0.267185714285714 0.272414285714286 0.352381 0.3
018_025 25.6925 0.219028571428572 0.157885714285715 0.280952 0.0904762
018_025 26.1365 0.148823809523809 0.129442857142858 0.252381 0.257143
018_025 26.6554545454545 0.216114285714286 0.163280952380952 0.295238 0.147619
018_025 26.0015384615385 0.226676190476192 0.191838095238096 0.295238 0.180952
018_025 26.4470833333333 0.127057142857144 0.130604761904763 0.0904762 0.147619
018_025 25.4658333333333 0.247695238095238 0.26412380952381 0.466667 0.380952
018_025 26.44 0.227966666666666 0.214471428571429 0.333333 0.261905
018_025 25.4870833333333 0.168747619047619 0.228209523809524 0.3 0.27619
018_025 25.6527272727273 0.256095238095237 0.227271428571428 0.466667 0.352381
018_025 26.06 0.147714285714285 0.125861904761905 0.271429 0.257143
018_025 25.8565217391304 0.259080952380953 0.191314285714286 0.47619 0.3
018_025 25.9878571428571 0.210433333333333 0.12584761904762 0.22381 0.171429
018_025 26.624 0.253480952380952 0.186309523809524 0.361905 0.12381
018_025 26.4213333333333 0.12572380952381 0.147352380952382 0.12381 0.180952
018_025 26.07 0.185933333333333 0.0906904761904765 0.357143 0.147619
018_025 25.9494736842105 0.245790476190475 0.233371428571428 0.466667 0.347619
018_025 25.9661538461538 0.152309523809525 0.250885714285714 0.409524 0.42381
018_025 25.0833333333333 0.174304761904761 0.0951190476190469 0.195238 0.147619
018_025 26.0436363636364 0.261628571428572 0.245919047619047 0.319048 0.261905
018_025 26.7846153846154 0.218361904761905 0.131409523809525 0.295238 0.0333333
018_025 25.8815 0.220919047619047 0.2109 0.242857 0.228571
018_025 26.5281818181818 0.200495238095239 0.237795238095238 0.347619 0.238095
018_025 26.6266666666667 0.251095238095239 0.25477619047619 0.333333 0.233333
018_025 25.8748 0.21842380952381 0.133228571428571 0.295238 0.147619
018_025 26.2579310344828 0.23494761904762 0.113585714285715 0.280952 0.138095
018_025 25.27 0.272785714285714 0.243357142857144 0.285714 0.238095
019_026 27.0295 0.171990476190477 0.124233333333335 0.261905 0.0571429
019_026 28.294 0.137528571428572 0.13132857142857 0.185714 0.0714286
019_026 26.5307692307692 0.194861904761905 0.164157142857143 0.333333 0.204762
019_026 27.9765217391304 0.117752380952381 0.0953714285714291 0.161905 0.0904762
019_026 27.1622222222222 0.180704761904764 0.140933333333334 0.404762 0.266667
019_026 26.1325 0.192357142857144 0.146985714285715 0.32381 0.166667
019_026 27.63375 0.159209523809525 0.217795238095238 0.304762 0.233333
019_026 27.3061764705882 0.162633333333334 0.102133333333333 0.295238 0.147619
019_026 27.875625 0.182538095238095 0.0863571428571425 0.204762 0.104762
019_026 26.4733333333333 0.108528571428571 0.171795238095238 0.390476 0.257143
019_026 27.2859090909091 0.109376190476191 0.199566666666667 0.204762 0
019_026 26.7633333333333 0.103780952380952 0.110033333333333 0.0666667 0.114286
019_026 27.9904166666667 0.137942857142857 0.178314285714286 0.180952 0.0666667
019_026 27.2896 0.202638095238095 0.127042857142858 0.238095 0.0666667
019_026 27.566 0.0773333333333334 0.167990476190477 0.152381 0.228571
019_026 26.4557142857143 0.160714285714287 0.285195238095238 0.361905 0.219048
019_026 27.879 0.104414285714285 0.129480952380953 0.252381 0.157143
019_026 26.7713043478261 0.17752380952381 0.14727142857143 0.185714 0.161905
019_026 28.0185714285714 0.130814285714286 0.134290476190478 0.238095 0.0666667
019_026 27.3535 0.126704761904762 0.108438095238095 0.238095 0.161905
019_026 26.8816666666667 0.0958952380952377 0.119004761904763 0.2 0.204762
019_026 28.44 0.155 0.239085714285715 0.242857 0.0333333
019_026 27.5144 0.15862380952381 0.0835952380952383 0.219048 0.0571429
019_026 26.3630769230769 0.165633333333333 0.235666666666667 0.333333 0.166667
019_026 27.2516666666667 0.100828571428572 0.101880952380952 0.233333 0.104762
019_026 27.6925 0.0729285714285715 0.0659285714285711 0 0.0571429
019_026 27.9125925925926 0.178233333333334 0.281352380952382 0.333333 0.128571
019_026 27.1447619047619 0.115800000000001 0.214752380952382 0.304762 0.314286
019_026 27.3095 0.0718619047619047 0.0604999999999997 0.257143 0.17619
019_026 27.917619047619 0.158571428571429 0.142642857142859 0.242857 0.128571
019_026 27.1862068965517 0.197985714285715 0.109080952380953 0.442857 0.242857
019_026 27.6642424242424 0.13234761904762 0.159014285714286 0.219048 0.147619
019_026 27.8096666666667 0.11252380952381 0.162319047619048 0.271429 0.280952
019_026 27.9490625 0.0935047619047616 0.123238095238095 0.228571 0.0904762
019_026 28.0980952380952 0.138028571428571 0.176342857142858 0.285714 0.271429
019_026 28.2596551724138 0.183333333333334 0.0684571428571428 0.171429 0
019_026 27.2874193548387 0.152471428571429 0.144019047619048 0.266667 0.0714286
019_026 27.4364 0.159128571428572 0.137180952380953 0.219048 0.0333333
019_026 26.8714285714286 0.144871428571429 0.123023809523809 0.161905 0.147619
019_026 27.0782142857143 0.142033333333333 0.11634761904762 0.147619 0.128571
019_026 27.2134615384615 0.132504761904761 0.111257142857143 0.147619 0.161905
019_026 27.2358333333333 0.125585714285715 0.1757 0.171429 0.0952381
019_026 27.261 0.137138095238096 0.043247619047619 0.238095 0.0666667
019_026 27.5747619047619 0.175566666666666 0.0934904761904764 0.219048 0.0571429
019_026 27.03375 0.133623809523809 0.134833333333334 0.219048 0.166667
019_026 26.275 0.172185714285714 0.0394142857142859 0.214286 0.0666667
019_026 25.1173684210526 0.162309523809524 0.17162380952381 0.27619 0.290476
019_026 26.9514814814815 0.0748857142857143 0.0441095238095241 0.0666667 0.1
019_026 26.9925925925926 0.182561904761905 0.16264761904762 0.3 0.0333333
019_026 27.691875 0.0959047619047623 0.112366666666667 0.171429 0.204762
020_027 27.6325 0.147519047619048 0.304266666666667 0.219048 0.290476
020_027 26.97 0.111728571428572 0.27702380952381 0.266667 0.204762
020_027 28.1730769230769 0.110338095238095 0.268233333333334 0.209524 0.128571
020_027 28.0874193548387 0.257438095238095 0.333704761904763 0.37619 0.271429
020_027 28.016 0.113219047619049 0.139409523809524 0.2 0.161905
020_027 27.0688 0.108914285714286 0.138442857142856 0.238095 0.233333
020_027 28.0831578947368 0.192519047619048 0.150395238095239 0.3 0.0952381
020_027 28.111 0.122561904761904 0.15365238095238 0.185714 0.0714286
020_027 26.262380952381 0.324066666666667 0.175842857142858 0.333333 0.204762
020_027 28.0814814814815 0.183995238095239 0.196538095238095 0.352381 0.147619
020_027 27.5147058823529 0.152242857142857 0.164666666666668 0.3 0.0904762
020_027 27.4460869565217 0.171880952380953 0.309990476190476 0.309524 0.27619
020_027 28.1170833333333 0.197452380952381 0.241580952380952 0.347619 0.185714
020_027 27.4908333333333 0.171180952380953 0.238504761904764 0.228571 0.295238
020_027 28.043 0.17382380952381 0.168176190476191 0.361905 0
020_027 26.8437037037037 0.164128571428571 0.119057142857142 0.252381 0.0714286
020_027 27.2732142857143 0.146138095238096 0.159490476190476 0.228571 0.0666667
020_027 26.6366666666667 0.269028571428572 0.290280952380953 0.37619 0.261905
020_027 27.1036842105263 0.244695238095238 0.284100000000001 0.495238 0.280952
020_027 27.6233333333333 0.141414285714286 0.246719047619048 0.271429 0.3
020_027 26.6495833333333 0.141433333333333 0.113657142857142 0.0333333 0.0714286
020_027 28.21 0.227209523809526 0.295900000000001 0.304762 0.257143
020_027 27.651 0.177938095238096 0.161952380952381 0.204762 0.166667
020_027 28.0282142857143 0.14917619047619 0.178780952380952 0.219048 0.114286
020_027 28.7575 0.18557142857143 0.224690476190476 0.271429 0.0666667
020_027 27.893125 0.133733333333334 0.0955571428571435 0.209524 0.0952381
020_027 25.8561904761905 0.168028571428573 0.135776190476192 0.357143 0.204762
020_027 26.6758823529412 0.220114285714286 0.295033333333333 0.395238 0.290476
020_027 26.3971428571429 0.224161904761904 0.252128571428572 0.333333 0.104762
020_027 28.8138709677419 0.145809523809524 0.175728571428571 0.219048 0.147619
020_027 27.6754545454545 0.23654761904762 0.17977619047619 0.280952 0.0666667
020_027 27.7373684210526 0.173233333333334 0.186566666666669 0.442857 0.27619
020_027 26.1544 0.2343 0.119280952380952 0.357143 0.238095
020_027 27.81 0.282457142857142 0.354966666666667 0.5 0.414286
020_027 28.1417391304348 0.247171428571428 0.266066666666666 0.304762 0.147619
020_027 26.9282608695652 0.199547619047619 0.261028571428572 0.252381 0.204762
020_027 26.6504347826087 0.102733333333333 0.196661904761906 0.252381 0.12381
020_027 28.1216666666667 0.124247619047619 0.164214285714287 0.209524 0.0952381
020_027 27.9525 0.184328571428571 0.105785714285714 0.333333 0.147619
020_027 26.42 0.309299999999999 0.245852380952381 0.538095 0.32381
020_027 26.6408333333333 0.0575333333333331 0.145804761904763 0.0571429 0.171429
020_027 27.8635294117647 0.171666666666667 0.242580952380952 0.27619 0.0333333
020_027 27.1728571428571 0.130271428571429 0.241319047619046 0.3 0.361905
020_027 27.6254545454545 0.101157142857143 0.114252380952381 0 0.0333333
020_027 27.5096774193548 0.185180952380953 0.180352380952381 0.271429 0.22381
020_027 27.9461290322581 0.0967 0.188971428571429 0.27619 0.271429
020_027 26.9036842105263 0.219033333333334 0.289923809523812 0.414286 0.333333
020_027 26.823125 0.130904761904762 0.0970190476190471 0.0333333 0.0666667
020_027 26.1425 0.178133333333334 0.233319047619047 0.333333 0.0666667
020_027 28.2765217391304 0.200600000000001 0.290247619047619 0.4 0.228571
021_028 28.2970833333333 0.112857142857143 0.144095238095239 0.238095 0.0904762
021_028 28.6328571428571 0.308533333333335 0.495819047619048 0.585714 0.290476
021_028 27.1991666666667 0.229800000000001 0.33634761904762 0.42381 0.428571
021_028 27.1704761904762 0.186842857142858 0.239657142857142 0.280952 0.2
021_028 27.6755555555556 0.102680952380952 0.220547619047619 0.204762 0.219048
021_028 28.9459090909091 0.149238095238096 0.324195238095239 0.161905 0.247619
021_028 27.419 0.203357142857142 0.13112380952381 0.333333 0
021_028 29.218125 0.236623809523812 0.364314285714286 0.514286 0.185714
021_028 27.5010526315789 0.107942857142857 0.20314761904762 0.280952 0.238095
021_028 28.5370833333333 0.180461904761906 0.360685714285714 0.480952 0.171429
021_028 28.2613043478261 0.103676190476191 0.227614285714285 0.166667 0.238095
021_028 27.2633333333333 0.295847619047619 0.278828571428573 0.471429 0.228571
021_028 28.6159090909091 0.138985714285714 0.248076190476191 0.32381 0.242857
021_028 28.2119230769231 0.149157142857143 0.173595238095238 0.180952 0.0333333
021_028 27.6125 0.219666666666665 0.2777 0.333333 0
021_028 28.0875 0.122114285714286 0.214399999999999 0.252381 0.147619
021_028 29.499 0.3249 0.401100000000001 0.433333 0.452381
021_028 28.9663636363636 0.196223809523811 0.219676190476193 0.3 0.0333333
021_028 27.8234782608696 0.258052380952382 0.295585714285716 0.47619 0.242857
021_028 27.2877777777778 0.143947619047619 0.101966666666667 0.180952 0
021_028 27.7207692307692 0.139504761904763 0.264152380952383 0.204762 0.242857
021_028 27.4577272727273 0.187800000000001 0.440038095238095 0.347619 0.333333
021_028 28.0852380952381 0.157366666666667 0.223542857142859 0.204762 0
021_028 28.0423333333333 0.275004761904762 0.336157142857142 0.361905 0.0571429
021_028 27.754 0.222233333333335 0.433452380952381 0.447619 0.261905
021_028 28.3821212121212 0.189790476190477 0.211338095238096 0.3 0.0904762
021_028 27.402 0.115266666666667 0.247047619047619 0.104762 0.195238
021_028 28.1561764705882 0.282614285714286 0.324380952380954 0.457143 0.128571
021_028 27.0903448275862 0.239480952380953 0.142309523809524 0.280952 0.138095
021_028 27.997 0.150047619047619 0.188157142857143 0.271429 0.219048
021_028 26.2133333333333 0.142885714285714 0.159633333333334 0.285714 0.271429
021_028 27.4384210526316 0.141504761904762 0.249790476190477 0.219048 0.171429
021_028 26.9642857142857 0.154985714285715 0.185033333333335 0.3 0.0571429
021_028 28.2678947368421 0.116585714285714 0.2246 0.219048 0.104762
021_028 27.3811764705882 0.132985714285714 0.183157142857142 0.219048 0.180952
021_028 28.4471428571429 0.33574761904762 0.397861904761904 0.585714 0.185714
021_028 26.335 0.295 0.299933333333335 0.404762 0.257143
021_028 28.4261904761905 0.216880952380953 0.402695238095239 0.480952 0.185714
021_028 28.190625 0.170528571428572 0.341633333333334 0.304762 0.22381
021_028 28.488 0.244623809523811 0.332580952380954 0.395238 0.0904762
021_028 27.2314285714286 0.1265 0.213933333333332 0.285714 0.333333
021_028 26.6228571428571 0.136504761904762 0.196995238095238 0.3 0.166667
021_028 28.575 0.251400000000001 0.440447619047617 0.452381 0.190476
021_028 27.6978260869565 0.243485714285716 0.286080952380952 0.333333 0.257143
021_028 27.3461904761905 0.253128571428569 0.243204761904762 0.304762 0.147619
021_028 27.4812903225806 0.139814285714286 0.218004761904763 0.357143 0.0333333
021_028 27.9636 0.305852380952382 0.459652380952381 0.542857 0.314286
021_028 26.6927272727273 0.197552380952382 0.314857142857143 0.404762 0.309524
021_028 26.8594736842105 0.186223809523811 0.16302380952381 0.314286 0.104762
021_028 28.8372 0.275885714285715 0.357538095238096 0.404762 0.0904762
022_029 27.4221428571429 0.146890476190476 0.233680952380951 0.361905 0.242857
022_029 28.49 0.130119047619049 0.242171428571429 0.290476 0.166667
022_029 27.7555 0.149104761904762 0.278576190476191 0.238095 0.157143
022_029 27.7052380952381 0.170838095238096 0.139519047619048 0.242857 0.0904762
022_029 28.2658823529412 0.0908000000000005 0.122733333333335 0.119048 0.0904762
022_029 28.77875 0.356919047619047 0.460157142857144 0.490476 0.547619
022_029 28.2316666666667 0.167680952380953 0.22900476190476 0.261905 0.0666667
022_029 28.0925 0.152966666666668 0.131271428571429 0.27619 0.0666667
022_029 28.2458333333333 0.229257142857144 0.365795238095239 0.404762 0.261905
022_029 27.9491666666667 0.111947619047618 0.234138095238095 0.27619 0.147619
022_029 27.444375 0.0961333333333331 0.253423809523807 0.147619 0.0666667
022_029 28.65 0.176614285714286 0.260014285714285 0.27619 0.0666667
022_029 28.6903846153846 0.145704761904762 0.377633333333333 0.242857 0.257143
022_029 27.3139130434783 0.256928571428573 0.308971428571429 0.471429 0.266667
022_029 28.4476470588235 0.213404761904762 0.276090476190476 0.414286 0.185714
022_029 28.2256666666667 0.245471428571428 0.177504761904762 0.4 0.161905
022_029 27.8721428571429 0.184661904761905 0.24892857142857 0.361905 0.147619
022_029 28.1447368421053 0.0946285714285708 0.22162857142857 0.219048 0.204762
022_029 27.1248148148148 0.168509523809526 0.253814285714285 0.419048 0.152381
022_029 28.0158823529412 0.277800000000001 0.28412380952381 0.357143 0.128571
022_029 28.4645833333333 0.23644761904762 0.316295238095238 0.409524 0.180952
022_029 27.5922222222222 0.207190476190477 0.305685714285715 0.319048 0.261905
022_029 28.12 0.147438095238095 0.291004761904763 0.347619 0.228571
022_029 27.5269565217391 0.070990476190476 0.141133333333334 0.119048 0.185714
022_029 28.3738461538462 0.135652380952381 0.382795238095239 0.304762 0.242857
022_029 27.7634615384615 0.104752380952381 0.144133333333335 0.266667 0.147619
022_029 27.5436363636364 0.249123809523811 0.244019047619047 0.47619 0.185714
022_029 28.0595454545455 0.3065 0.375114285714286 0.552381 0.328571
022_029 28.4705 0.10282380952381 0.141228571428572 0.128571 0
022_029 28.2 0.25894761904762 0.384690476190477 0.47619 0.428571
022_029 27.5369565217391 0.147542857142858 0.124209523809525 0.119048 0.0904762
022_029 27.3119047619048 0.22824761904762 0.344495238095238 0.309524 0.238095
022_029 28.4637037037037 0.276961904761905 0.413438095238096 0.471429 0.438095
022_029 28.5905263157895 0.290033333333334 0.440814285714286 0.590476 0.328571
022_029 27.2762068965517 0.189076190476191 0.259238095238096 0.3 0.0333333
022_029 27.31625 0.19812380952381 0.386966666666666 0.452381 0.32381
022_029 28.0368181818182 0.252633333333335 0.439585714285715 0.47619 0.257143
022_029 27.2795833333333 0.256300000000001 0.191228571428572 0.419048 0.0714286
