"variable","GND","type","data","alpha","model"
"X98.5",11.45,"simulated",0.00117122809893207,"Med",0.000658765735059013
"X98.5",11.55,"real",0.0109694975592483,"Med",0.00077488306080742
"X98.5",11.55,"simulated",0.00114253238107499,"Med",0.000632563540371505
"X98.5",11.65,"real",0.0128309636842566,"Med",0.000745303557920874
"X98.5",11.65,"simulated",0.00113159129978261,"Med",0.000607581794201385
"X98.5",11.75,"real",0.013328978288302,"Med",0.000717054139874221
"X98.5",11.75,"simulated",0.00126888215750681,"Med",0.000583755516733837
"X98.5",11.85,"real",0.0126358463629701,"Med",0.000690066144433794
"X98.5",11.85,"simulated",0.00117975282674759,"Med",0.000561023611848147
"X98.5",11.95,"real",0.0103530459511999,"Med",0.000664274901425371
"X98.5",11.95,"simulated",0.00117404542071577,"Med",0.00053932861020146
"X98.5",12.05,"real",0.0108925000239103,"Med",0.000639619475167268
"X98.5",12.05,"simulated",0.00118219633766575,"Med",0.000518616430912115
"X98.5",12.15,"real",0.0120759008655426,"Med",0.000616042425128524
"X98.5",12.15,"simulated",0.0012296091587833,"Med",0.000498836160382594
"X98.5",12.25,"real",0.00982510160850614,"Med",0.000593489583411486
"X98.5",12.25,"simulated",0.00109466505163447,"Med",0.000479939846925405
"X98.5",12.35,"real",0.00950686314334876,"Med",0.000571909847774105
"X98.5",12.35,"simulated",0.00111863932354108,"Med",0.000461882309967415
"X98.5",12.45,"real",0.00872675264778114,"Med",0.000551254989012937
"X98.5",12.45,"simulated",0.00114776192652142,"Med",0.000444620962710201
"X98.5",12.55,"real",0.00924726779337809,"Med",0.000531479471624259
"X98.5",12.55,"simulated",0.00111479737634941,"Med",0.000428115647217025
"X98.5",12.65,"real",0.0087999667856626,"Med",0.000512540286748667
"X98.5",12.65,"simulated",0.00112881529814146,"Med",0.000412328480981783
"X98.5",12.75,"real",0.00707824602995146,"Med",0.000494396796484837
"X98.5",12.75,"simulated",0.00118496669598384,"Med",0.000397223714112584
"X98.5",12.85,"real",0.00835998635856676,"Med",0.000477010588731482
"X98.5",12.85,"simulated",0.00114269324512186,"Med",0.000382767596333148
"X98.5",12.95,"real",0.00811189106591236,"Med",0.00046034534178364
"X98.5",12.95,"simulated",0.00116307614997837,"Med",0.000368928253069616
"X98.5",13.05,"real",0.00877860705318999,"Med",0.000444366697970731
"X98.5",13.05,"simulated",0.00118067846678078,"Med",0.0003556755699492
"X98.5",13.15,"real",0.00826694736660472,"Med",0.00042904214567997
"X98.5",13.15,"simulated",0.0011089651638294,"Med",0.000342981085090868
"X98.5",13.25,"real",0.00896987125393913,"Med",0.000414340909160111
"X98.5",13.25,"simulated",0.00103236198584094,"Med",0.000330817888617464
"X98.5",13.35,"real",0.00755809039973613,"Med",0.000400233845547606
"X98.5",13.35,"simulated",0.00108145986521473,"Med",0.000319160528863652
"X98.5",13.45,"real",0.00783187426491349,"Med",0.000386693348600333
"X98.5",13.45,"simulated",0.00105167447320863,"Med",0.000307984924795295
"X98.5",13.55,"real",0.00794364098006456,"Med",0.000373693258663854
"X98.5",13.55,"simulated",0.000961694007883596,"Med",0.000297268284193596
"X98.5",13.65,"real",0.00739614844195641,"Med",0.000361208778431123
"X98.5",13.65,"simulated",0.000950645125592368,"Med",0.000286989027192061
"X98.5",13.75,"real",0.00686525701770435,"Med",0.000349216394090281
"X98.5",13.75,"simulated",0.000864617981742731,"Med",0.000277126714785838
"X98.5",13.85,"real",0.00656867394356917,"Med",0.000337693801490211
"X98.5",13.85,"simulated",0.000768772077050685,"Med",0.00026766198196235
"X98.5",13.95,"real",0.00635202232325848,"Med",0.000326619836950289
"X98.5",13.95,"simulated",0.000771004289908513,"Med",0.000258576475132689
"X98.5",14.05,"real",0.0065293214256348,"Med",0.000315974412457686
"X98.5",14.05,"simulated",0.00170835236441892,"Med",0.000249852793540847
"X98.5",14.15,"real",0.00568776200522663,"Med",0.000305738454873872
"X98.5",14.15,"simulated",0.000845488232164219,"Med",0.000241474434428871
"X98.5",14.25,"real",0.00526222043725219,"Med",0.000295893848932514
"X98.5",14.35,"real",0.00438044275440431,"Med",0.000286423383752553
"X98.5",14.45,"real",0.00400801818008888,"Med",0.000277310702633339
"X98.5",14.55,"real",0.00296293474593449,"Med",0.000268540255912631
"X98.5",14.65,"real",0.00290807371531141,"Med",0.000260097256684061
"X98.5",14.75,"real",0.00241548095001367,"Med",0.000251967639185248
"X98.5",14.85,"real",0.00207607530873534,"Med",0.000244138019681223
"X98.5",14.95,"real",0.00188118153663602,"Med",0.000236595659680253
"X98.5",15.05,"real",0.00161372686957558,"Med",0.000229328431330631
"X98.5",15.15,"real",0.00152499013462532,"Med",0.000222324784857639
"X98.5",15.25,"real",0.00135379538500624,"Med",0.000215573717909688
"X98.5",15.35,"real",0.00120192496760105,"Med",0.00020906474669175
"X98.5",15.45,"real",0.00109101579162121,"Med",0.000202787878772566
"X98.5",15.55,"real",0.000899128255120793,"Med",0.000196733587459964
"X98.5",15.65,"real",0.000950452901379311,"Med",0.000190892787645747
"X98.5",15.75,"real",0.000777686846856301,"Med",0.000185256813028391
"X98.5",15.85,"real",0.000621371958551616,"Med",0.000179817394627916
"X98.5",15.95,"real",0.00051562106972058,"Med",0.000174566640513072
"X98.5",16.05,"real",0.000514531032379937,"Med",0.000169497016666332
"X98.5",16.15,"real",0.000507913790612785,"Med",0.000164601328917094
"X98.5",16.25,"real",0.000516263810630347,"Med",0.000159872705878136
"X98.5",16.35,"real",0.000470630592250601,"Med",0.000155304582824607
"X98.5",16.45,"real",0.000432340823233393,"Med",0.000150890686458832
"X98.5",16.55,"real",0.000405086678037354,"Med",0.00014662502050788
"X98.5",16.65,"real",0.000368543486830017,"Med",0.0001425018521043
"X98.5",16.75,"real",0.000310204298306707,"Med",0.00013851569890363
"X98.5",16.85,"real",0.000254713774310217,"Med",0.000134661316895051
"X98.5",16.95,"real",0.000199052578387144,"Med",0.000130933688884053
"X98.5",17.05,"real",0.000161330146446942,"Med",0.000127328013475136
"X98.5",17.15,"real",0.000128630003243279,"Med",0.000123839694918949
"X98.5",17.25,"real",0.000101596295961357,"Med",0.00012046433312439
"X98.5",17.35,"real",7.21817739335898e-05,"Med",0.000117197714469913
"X98.5",17.45,"real",5.78396720743989e-05,"Med",0.00011403580298575
"X98.5",17.55,"real",4.7607027505605e-05,"Med",0.000110974732011449
"X98.5",17.65,"real",3.79810479797686e-05,"Med",0.000108010796285842
"X98.5",17.75,"real",3.17792444918992e-05,"Med",0.000105140444442767
"X98.5",17.85,"real",2.39876483773121e-05,"Med",0.000102360271891382
"X98.5",17.95,"real",1.78652238253956e-05,"Med",9.96670140590159e-05
"X98.5",18.05,"real",1.85104079653653e-05,"Med",9.70575399761486e-05
"X98.5",18.15,"real",1.57217492477502e-05,"Med",9.45288461867113e-05
"X98.5",18.25,"real",1.09507193859559e-05,"Med",9.20780509606961e-05
"X98.5",18.35,"real",5.79020929307793e-06,"Med",8.97023887991713e-05
"X98.5",18.45,"real",8.90785755154894e-06,"Med",8.73992052109114e-05
"X98.5",18.55,"real",2.58004015710371e-06,"Med",8.51659517478077e-05
"X98.5",18.65,"real",0,"Med",8.30001812847815e-05
"X98.5",18.75,"real",1.99867193558741e-06,"Med",8.08995435310689e-05
"X98.5",18.85,"real",6.12331978778319e-07,"Med",7.88617807605024e-05
"X98.5",18.95,"real",0,"Med",7.68847237491357e-05
"X98.5",19.05,"real",0,"Med",7.49662879092283e-05
"X98.5",19.15,"real",7.33240929378807e-07,"Med",7.31044696092326e-05
"X98.5",19.25,"real",0,"Med",7.12973426700238e-05
"X98.5",19.35,"real",9.10826996191507e-07,"Med",6.95430550281616e-05
"X98.5",19.45,"real",0,"Med",6.78398255574961e-05
"X98.5",19.55,"real",0,"Med",6.61859410409205e-05
"X98.5",19.65,"real",0,"Med",6.45797532845298e-05
"X98.5",19.75,"real",0,"Med",6.30196763668791e-05
"X98.5",19.85,"real",0,"Med",6.15041840164404e-05
"X98.5",19.95,"real",0,"Med",6.00318071107369e-05
"X98.5",2.05,"real",0.493393578619534,"Med",0.325461825765752
"X98.5",2.05,"simulated",0.3031546344622,"Med",0.321428170582683
"X98.5",2.15,"real",0.468565065979309,"Med",0.294604061137094
"X98.5",2.15,"simulated",0.274032438060032,"Med",0.290288492527932
"X98.5",2.25,"real",0.444134948890888,"Med",0.266696562270472
"X98.5",2.25,"simulated",0.245937202037721,"Med",0.262170882378985
"X98.5",2.35,"real",0.415626757641923,"Med",0.241507810038939
"X98.5",2.35,"simulated",0.222680624414779,"Med",0.236836383386837
"X98.5",2.45,"real",0.386953543290703,"Med",0.218805000085909
"X98.5",2.45,"simulated",0.201211781129216,"Med",0.214044334622349
"X98.5",2.55,"real",0.386542164934234,"Med",0.198361809607704
"X98.5",2.55,"simulated",0.180928568487106,"Med",0.193560629170296
"X98.5",2.65,"real",0.384677023866552,"Med",0.179963263464492
"X98.5",2.65,"simulated",0.16534251180888,"Med",0.175162894932444
"X98.5",2.75,"real",0.344193787940059,"Med",0.163408528841266
"X98.5",2.75,"simulated",0.148250262753803,"Med",0.158643474454808
"X98.5",2.85,"real",0.33415336654565,"Med",0.148512263156012
"X98.5",2.85,"simulated",0.137197828161523,"Med",0.143810866212044
"X98.5",2.95,"real",0.328263277538206,"Med",0.135104977021217
"X98.5",2.95,"simulated",0.12121740597904,"Med",0.130490118090235
"X98.5",20.05,"real",0,"Med",5.86011312909955e-05
"X98.5",20.15,"real",0,"Med",5.72107946864933e-05
"X98.5",20.25,"real",0,"Med",5.58594857430936e-05
"X98.5",20.35,"real",0,"Med",5.45459411507653e-05
"X98.5",20.45,"real",0,"Med",5.32689438651604e-05
"X98.5",20.55,"real",0,"Med",5.20273212185917e-05
"X98.5",20.65,"real",0,"Med",5.0819943116001e-05
"X98.5",20.75,"real",0,"Med",4.96457203117431e-05
"X98.5",20.85,"real",0,"Med",4.8503602763236e-05
"X98.5",20.95,"real",0,"Med",4.7392578057732e-05
"X98.5",21.05,"real",0,"Med",4.63116699086674e-05
"X98.5",21.15,"real",0,"Med",4.52599367182294e-05
"X98.5",21.25,"real",0,"Med",4.42364702029578e-05
"X98.5",21.35,"real",0,"Med",4.32403940793646e-05
"X98.5",21.45,"real",0,"Med",4.22708628067087e-05
"X98.5",21.55,"real",0,"Med",4.13270603842132e-05
"X98.5",21.65,"real",0,"Med",4.04081992001521e-05
"X98.5",21.75,"real",0,"Med",3.95135189303619e-05
"X98.5",21.85,"real",0,"Med",3.8642285483864e-05
"X98.5",21.95,"real",0,"Med",3.77937899933948e-05
"X98.5",22.05,"real",0,"Med",3.69673478487569e-05
"X98.5",22.15,"real",0,"Med",3.61622977710212e-05
"X98.5",22.25,"real",0,"Med",3.53780009255984e-05
"X98.5",22.35,"real",0,"Med",3.46138400746709e-05
"X98.5",22.45,"real",0,"Med",3.38692187528923e-05
"X98.5",22.55,"real",0,"Med",3.31435605069284e-05
"X98.5",22.65,"real",0,"Med",3.24363081275137e-05
"X98.5",22.75,"real",0,"Med",3.17469229421535e-05
"X98.5",22.85,"real",0,"Med",3.1074884125374e-05
"X98.5",22.95,"real",0,"Med",3.04196880390955e-05
"X98.5",23.05,"real",0,"Med",2.97808475998873e-05
"X98.5",23.15,"real",0,"Med",2.91578916719071e-05
"X98.5",23.25,"real",0,"Med",2.85503644843873e-05
"X98.5",23.35,"real",0,"Med",2.79578250725817e-05
"X98.5",23.45,"real",0,"Med",2.73798467411442e-05
"X98.5",23.55,"real",0,"Med",2.68160165489522e-05
"X98.5",23.65,"real",0,"Med",2.62659348144426e-05
"X98.5",23.75,"real",0,"Med",2.57292146405653e-05
"X98.5",23.85,"real",0,"Med",2.52054814585062e-05
"X98.5",23.95,"real",0,"Med",2.46943725893682e-05
"X98.5",24.05,"real",0,"Med",2.41955368230393e-05
"X98.5",24.15,"real",0,"Med",2.37086340135114e-05
"X98.5",24.25,"real",0,"Med",2.32333346899468e-05
"X98.5",24.35,"real",0,"Med",2.27693196828243e-05
"X98.5",24.45,"real",0,"Med",2.23162797645253e-05
"X98.5",24.55,"real",0,"Med",2.18739153037508e-05
"X98.5",24.65,"real",0,"Med",2.14419359331879e-05
"X98.5",24.75,"real",0,"Med",2.10200602298708e-05
"X98.5",24.85,"real",0,"Med",2.06080154077066e-05
"X98.5",24.95,"real",0,"Med",2.02055370216595e-05
"X98.5",25.05,"real",0,"Med",1.98123686831116e-05
"X98.5",25.15,"real",0,"Med",1.94282617859373e-05
"X98.5",25.25,"real",0,"Med",1.90529752428528e-05
"X98.5",25.35,"real",0,"Med",1.86862752316169e-05
"X98.5",25.45,"real",0,"Med",1.83279349506835e-05
"X98.5",25.55,"real",0,"Med",1.79777343839196e-05
"X98.5",25.65,"real",0,"Med",1.76354600740215e-05
"X98.5",25.75,"real",0,"Med",1.73009049042787e-05
"X98.5",25.85,"real",0,"Med",1.69738678883476e-05
"X98.5",25.95,"real",0,"Med",1.66541539677165e-05
"X98.5",26.05,"real",0,"Med",1.6341573816551e-05
"X98.5",26.15,"real",0,"Med",1.60359436536293e-05
"X98.5",26.25,"real",0,"Med",1.57370850610834e-05
"X98.5",26.35,"real",0,"Med",1.5444824809678e-05
"X98.5",26.45,"real",0,"Med",1.51589946903698e-05
"X98.5",26.55,"real",0,"Med",1.48794313518997e-05
"X98.5",26.65,"real",0,"Med",1.46059761441819e-05
"X98.5",26.75,"real",0,"Med",1.43384749672643e-05
"X98.5",26.85,"real",0,"Med",1.40767781256434e-05
"X98.5",26.95,"real",0,"Med",1.38207401877252e-05
"X98.5",27.05,"real",0,"Med",1.35702198502354e-05
"X98.5",27.15,"real",0,"Med",1.33250798073863e-05
"X98.5",27.25,"real",0,"Med",1.30851866246197e-05
"X98.5",27.35,"real",0,"Med",1.285041061675e-05
"X98.5",27.45,"real",0,"Med",1.26206257303394e-05
"X98.5",27.55,"real",0,"Med",1.23957094301463e-05
"X98.5",27.65,"real",0,"Med",1.21755425894908e-05
"X98.5",27.75,"real",0,"Med",1.19600093843905e-05
"X98.5",27.85,"real",0,"Med",1.17489971913251e-05
"X98.5",27.95,"real",0,"Med",1.15423964884929e-05
"X98.5",28.05,"real",0,"Med",1.13401007604303e-05
"X98.5",28.15,"real",0,"Med",1.11420064058673e-05
"X98.5",28.25,"real",0,"Med",1.09480126487006e-05
"X98.5",28.35,"real",0,"Med",1.07580214519678e-05
"X98.5",28.45,"real",0,"Med",1.05719374347128e-05
"X98.5",28.55,"real",0,"Med",1.0389667791636e-05
"X98.5",28.65,"real",0,"Med",1.02111222154274e-05
"X98.5",28.75,"real",0,"Med",1.00362128216841e-05
"X98.5",28.85,"real",0,"Med",9.86485407631907e-06
"X98.5",28.95,"real",0,"Med",9.69696272537032e-06
"X98.5",29.05,"real",0,"Med",9.53245772712346e-06
"X98.5",29.15,"real",0,"Med",9.371260186465e-06
"X98.5",29.25,"real",0,"Med",9.21329329138541e-06
"X98.5",29.35,"real",0,"Med",9.05848225155568e-06
"X98.5",29.45,"real",0,"Med",8.90675423890294e-06
"X98.5",29.55,"real",0,"Med",8.75803833011407e-06
"X98.5",29.65,"real",0,"Med",8.61226545099902e-06
"X98.5",29.75,"real",0,"Med",8.46936832264794e-06
"X98.5",29.85,"real",0,"Med",8.329281409319e-06
"X98.5",29.95,"real",0,"Med",8.19194086799599e-06
"X98.5",3.05,"real",0.307162147411998,"Med",0.12303274805216
"X98.5",3.05,"simulated",0.111561876939065,"Med",0.118522530444562
"X98.5",3.15,"real",0.285067206808346,"Med",0.112156525985793
"X98.5",3.15,"simulated",0.100405721340424,"Med",0.107764924836532
"X98.5",3.25,"real",0.264240975529428,"Med",0.102351198532589
"X98.5",3.25,"simulated",0.0914575438861423,"Med",0.0980886589362714
"X98.5",3.35,"real",0.2523028386426,"Med",0.0935045353489226
"X98.5",3.35,"simulated",0.0829025439909757,"Med",0.0893785126021959
"X98.5",3.45,"real",0.241588310653093,"Med",0.085516089620443
"X98.5",3.45,"simulated",0.073933581245571,"Med",0.0815315297172759
"X98.5",3.55,"real",0.229683292003522,"Med",0.0782961096175105
"X98.5",3.55,"simulated",0.0708209289050398,"Med",0.074455871407591
"X98.5",3.65,"real",0.214010215560094,"Med",0.0717644933763957
"X98.5",3.65,"simulated",0.0626970444378548,"Med",0.0680697157749697
"X98.5",3.75,"real",0.21574714499493,"Med",0.0658498061506623
"X98.5",3.75,"simulated",0.0592967780444047,"Med",0.0623002248714764
"X98.5",3.85,"real",0.190250091653898,"Med",0.0604883709984602
"X98.5",3.85,"simulated",0.0525177106524067,"Med",0.0570825897625045
"X98.5",3.95,"real",0.177996734032781,"Med",0.0556234365817729
"X98.5",3.95,"simulated",0.0464724833183006,"Med",0.0523591578397068
"X98.5",30.05,"real",0,"Med",8.05728449955718e-06
"X98.5",30.15,"real",0,"Med",7.92525170149928e-06
"X98.5",30.25,"real",0,"Med",7.79578342216229e-06
"X98.5",30.35,"real",0,"Med",7.66882211640293e-06
"X98.5",30.45,"real",0,"Med",7.54431170266699e-06
"X98.5",30.55,"real",0,"Med",7.42219752141186e-06
"X98.5",30.65,"real",0,"Med",7.30242629483301e-06
"X98.5",30.75,"real",0,"Med",7.18494608784978e-06
"X98.5",30.95,"real",0,"Med",6.95665748035237e-06
"X98.5",4.05,"real",0.167739938481324,"Med",0.0512044221128694
"X98.5",4.05,"simulated",0.045585312783902,"Med",0.0480786421554938
"X98.5",4.15,"real",0.147320123402636,"Med",0.0471862367420824
"X98.5",4.15,"simulated",0.0415642435501583,"Med",0.04419540976228
"X98.5",4.25,"real",0.141876424033577,"Med",0.043528669110405
"X98.5",4.25,"simulated",0.0386691116160984,"Med",0.040668844392063
"X98.5",4.35,"real",0.127711642949947,"Med",0.0401958419657171
"X98.5",4.35,"simulated",0.0351101307493404,"Med",0.0374627779563533
"X98.5",4.45,"real",0.127295775431348,"Med",0.0371557261412619
"X98.5",4.45,"simulated",0.0327107573241912,"Med",0.0345449847418913
"X98.5",4.55,"real",0.122476595029431,"Med",0.0343797089076479
"X98.5",4.55,"simulated",0.0289547166700604,"Med",0.0318867329179604
"X98.5",4.65,"real",0.115144844752321,"Med",0.0318422105840334
"X98.5",4.65,"simulated",0.0273983378676521,"Med",0.0294623868560284
"X98.5",4.75,"real",0.109416717239484,"Med",0.0295203449322651
"X98.5",4.75,"simulated",0.0251663759939308,"Med",0.0272490554515642
"X98.5",4.85,"real",0.0984084836170157,"Med",0.0273936183899047
"X98.5",4.85,"simulated",0.022853473097548,"Med",0.025226281194727
"X98.5",4.95,"real",0.0941831939171109,"Med",0.0254436638777043
"X98.5",4.95,"simulated",0.0219027910859712,"Med",0.0233757654544781
"X98.5",5.05,"real",0.0890679069929509,"Med",0.0236540052764227
"X98.5",5.05,"simulated",0.0195664093892464,"Med",0.0216811258326205
"X98.5",5.15,"real",0.0823275375915261,"Med",0.0220098490574647
"X98.5",5.15,"simulated",0.0193273821375774,"Med",0.0201276818644639
"X98.5",5.25,"real",0.0758960302540449,"Med",0.0204978999208005
"X98.5",5.25,"simulated",0.0174824578429167,"Med",0.0187022657395177
"X98.5",5.35,"real",0.0657707498548293,"Med",0.0191061976364942
"X98.5",5.35,"simulated",0.0165654894009168,"Med",0.0173930550832905
"X98.5",5.45,"real",0.0607276437348731,"Med",0.0178239726004009
"X98.5",5.45,"simulated",0.0150731322873983,"Med",0.0161894251774376
"X98.5",5.55,"real",0.0523505251294094,"Med",0.0166415178995957
"X98.5",5.55,"simulated",0.0142231627531726,"Med",0.0150818182997219
"X98.5",5.65,"real",0.0488031845116435,"Med",0.015550075939554
"X98.5",5.65,"simulated",0.0124187764505029,"Med",0.0140616281384555
"X98.5",5.75,"real",0.0447150146031485,"Med",0.0145417379144722
"X98.5",5.75,"simulated",0.0123846386068684,"Med",0.0131210974799497
"X98.5",5.85,"real",0.0352476447148914,"Med",0.0136093546062565
"X98.5",5.85,"simulated",0.0104964408587811,"Med",0.0122532275841396
"X98.5",5.95,"real",0.0412424737979011,"Med",0.0127464571787653
"X98.5",5.95,"simulated",0.0116862984514404,"Med",0.0114516978553311
"X98.5",6.05,"real",0.0362639940439854,"Med",0.0119471867939335
"X98.5",6.05,"simulated",0.00952759980898368,"Med",0.0107107945842693
"X98.5",6.15,"real",0.0352705084282003,"Med",0.0112062320176537
"X98.5",6.15,"simulated",0.00900325347992507,"Med",0.0100253476867777
"X98.5",6.25,"real",0.0521875665944177,"Med",0.0105187731076075
"X98.5",6.25,"simulated",0.00891458977842311,"Med",0.00939067449528189
"X98.5",6.35,"real",0.0438415599649726,"Med",0.00988043238466619
"X98.5",6.35,"simulated",0.008290278752016,"Med",0.00880252977456999
"X98.5",6.45,"real",0.0366379587774312,"Med",0.00928722998531346
"X98.5",6.45,"simulated",0.00803361163071991,"Med",0.00825706123391756
"X98.5",6.55,"real",0.0475597937099831,"Med",0.00873554437762973
"X98.5",6.55,"simulated",0.00742607082630106,"Med",0.00775076989664421
"X98.5",6.65,"real",0.0402237366118301,"Med",0.00822207709621137
"X98.5",6.65,"simulated",0.0067615136852659,"Med",0.00728047476483647
"X98.5",6.75,"real",0.0379112147278671,"Med",0.00774382121754952
"X98.5",6.75,"simulated",0.0065416064425477,"Med",0.00684328128568681
"X98.5",6.85,"real",0.0316284309981808,"Med",0.00729803315365741
"X98.5",6.85,"simulated",0.00585167809771085,"Med",0.00643655318485417
"X98.5",6.95,"real",0.0284102295655855,"Med",0.00688220739196488
"X98.5",6.95,"simulated",0.00541309127525492,"Med",0.00605788728449578
"X98.5",7.05,"real",0.030519539764397,"Med",0.00649405385332891
"X98.5",7.05,"simulated",0.0052647542058283,"Med",0.00570509096921892
"X98.5",7.15,"real",0.0282057444721874,"Med",0.00613147757851121
"X98.5",7.15,"simulated",0.00494230818294621,"Med",0.00537616200318385
"X98.5",7.25,"real",0.0245520916852348,"Med",0.0057925604872754
"X98.5",7.25,"simulated",0.00472610788077376,"Med",0.005069270436636
"X98.5",7.35,"real",0.0222098112920528,"Med",0.00547554498395825
"X98.5",7.35,"simulated",0.0042843216904351,"Med",0.00478274237089216
"X98.5",7.45,"real",0.0244408902226855,"Med",0.00517881920945476
"X98.5",7.45,"simulated",0.0041202169962905,"Med",0.00451504537776918
"X98.5",7.55,"real",0.0210914159029394,"Med",0.00490090376251607
"X98.5",7.55,"simulated",0.00412224160414547,"Med",0.00426477539313651
"X98.5",7.65,"real",0.0171705227935434,"Med",0.00464043973344473
"X98.5",7.65,"simulated",0.00387119662598211,"Med",0.0040306449250747
"X98.5",7.75,"real",0.0172283547458362,"Med",0.00439617791105999
"X98.5",7.75,"simulated",0.00353158868231484,"Med",0.0038114724354138
"X98.5",7.85,"real",0.0181355278255033,"Med",0.00416696903939861
"X98.5",7.85,"simulated",0.00404227917211729,"Med",0.00360617276952481
"X98.5",7.95,"real",0.0152644825752704,"Med",0.00395175501466237
"X98.5",7.95,"simulated",0.00365827501559888,"Med",0.0034137485233345
"X98.5",8.05,"real",0.016533151150139,"Med",0.00374956092463992
"X98.5",8.05,"simulated",0.00333942785850881,"Med",0.00323328224924311
"X98.5",8.15,"real",0.0104120548035873,"Med",0.00355948784416684
"X98.5",8.15,"simulated",0.00314581158853965,"Med",0.00306392941316971
"X98.5",8.25,"real",0.0126934710278993,"Med",0.00338070630923261
"X98.5",8.25,"simulated",0.00319790602357532,"Med",0.00290491202522392
"X98.5",8.35,"real",0.0108552953654968,"Med",0.00321245040097884
"X98.5",8.35,"simulated",0.00290926568259453,"Med",0.00275551287462216
"X98.5",8.45,"real",0.0108145722910454,"Med",0.00305401237820663
"X98.5",8.45,"simulated",0.0027079700214523,"Med",0.0026150703072663
"X98.5",8.55,"real",0.0127302659129885,"Med",0.0029047378036089
"X98.5",8.55,"simulated",0.00237638792220513,"Med",0.00248297349103789
"X98.5",8.65,"real",0.0108031650740674,"Med",0.00276402111478335
"X98.5",8.65,"simulated",0.00229300204914112,"Med",0.00235865811979844
"X98.5",8.75,"real",0.0106411948156319,"Med",0.00263130159631968
"X98.5",8.75,"simulated",0.0022878033346085,"Med",0.00224160251233929
"X98.5",8.85,"real",0.0116264053504235,"Med",0.00250605971341219
"X98.5",8.85,"simulated",0.002160673848009,"Med",0.00213132406718175
"X98.5",8.95,"real",0.00740466772436667,"Med",0.00238781377308514
"X98.5",8.95,"simulated",0.00231572341163397,"Med",0.00202737603826056
"X98.5",9.05,"real",0.0096814081624195,"Med",0.00227611687965807
"X98.5",9.05,"simulated",0.00193672198008674,"Med",0.00192934460019332
"X98.5",9.15,"real",0.0115732948381055,"Med",0.00217055415778367
"X98.5",9.15,"simulated",0.00195734192859882,"Med",0.00183684617510017
"X98.5",9.25,"real",0.0120302980889896,"Med",0.00207074021937474
"X98.5",9.25,"simulated",0.00188862550391139,"Med",0.00174952499583914
"X98.5",9.35,"real",0.00744115278459338,"Med",0.00197631684366376
"X98.5",9.35,"simulated",0.00183581522022977,"Med",0.00166705088310514
"X98.5",9.45,"real",0.0067714477750092,"Med",0.00188695086386907
"X98.5",9.45,"simulated",0.00174399478244446,"Med",0.00158911721614169
"X98.5",9.55,"real",0.00656524726223259,"Med",0.00180233222806839
"X98.5",9.55,"simulated",0.00138630721595377,"Med",0.00151543907886619
"X98.5",9.65,"real",0.00838830719199412,"Med",0.00172217222609001
"X98.5",9.65,"simulated",0.00158867127968787,"Med",0.00144575156504052
"X98.5",9.75,"real",0.0103954557353265,"Med",0.00164620186467742
"X98.5",9.75,"simulated",0.00149287810324823,"Med",0.00137980822775379
"X98.5",9.85,"real",0.00996273878650545,"Med",0.00157417037784479
"X98.5",9.85,"simulated",0.00156395031089975,"Med",0.00131737965994615
"X98.5",9.95,"real",0.0103754670665959,"Med",0.00150584386025224
"X98.5",9.95,"simulated",0.00152005120746477,"Med",0.00125825219400925
"X99",0.05,"real",0.951345529192975,"Med",0.999999990635441
"X99",0.05,"simulated",0.999741608489634,"Med",0.999999991723554
"X99",0.15,"real",0.93506384774967,"Med",0.999926906321903
"X99",0.15,"simulated",0.999356689896406,"Med",0.999932891629966
"X99",0.25,"real",0.922314986929674,"Med",0.997908077459792
"X99",0.25,"simulated",0.994562980328359,"Med",0.99802846288907
"X99",0.35,"real",0.920561434127577,"Med",0.987102717802615
"X99",0.35,"simulated",0.978885218428049,"Med",0.987618879601799
"X99",0.45,"real",0.880047119698186,"Med",0.959937607304131
"X99",0.45,"simulated",0.942715230138823,"Med",0.961030037792279
"X99",0.55,"real",0.849245344106819,"Med",0.914125355022884
"X99",0.55,"simulated",0.888387944528686,"Med",0.915664916957059
"X99",0.65,"real",0.786026667044583,"Med",0.852802585191165
"X99",0.65,"simulated",0.818979491866008,"Med",0.854431392677888
"X99",0.75,"real",0.820759133008354,"Med",0.781631498798646
"X99",0.75,"simulated",0.742500672823523,"Med",0.782946924398191
"X99",0.85,"simulated",0.665641372796724,"Med",0.707000793184042
"X99",0.95,"real",0.751815425887207,"Med",0.631391016255007
"X99",0.95,"simulated",0.585382980892337,"Med",0.631262582884828
"X99",1.05,"real",0.663894961736663,"Med",0.559950078404999
"X99",1.05,"simulated",0.512422422735849,"Med",0.558949953808132
"X99",1.15,"real",0.646156573819496,"Med",0.493815613369627
"X99",1.15,"simulated",0.434955180121459,"Med",0.491979578078815
"X99",1.25,"real",0.610824004855217,"Med",0.433855473803349
"X99",1.25,"simulated",0.376235331016278,"Med",0.431278113083518
"X99",1.35,"real",0.567036843667239,"Med",0.380287798551886
"X99",1.35,"simulated",0.326814019626972,"Med",0.377093256560582
"X99",1.45,"real",0.543800116484835,"Med",0.332924957432668
"X99",1.45,"simulated",0.291423914056472,"Med",0.329245938593998
"X99",1.55,"real",0.448307251405486,"Med",0.29134955455278
"X99",1.55,"simulated",0.253160656345683,"Med",0.287313912779076
