"","GND","Low","Med","Hi","real_mean","real_count"
"139",13.95,0.00145079537764534,8.17246503922563e-05,3.16481009724496e-06,0.0052524679284646,287
"140",14.05,0.00141950746936287,7.89870829979872e-05,3.01335031530836e-06,0.00513671510580596,315
"141",14.15,0.0013890917301064,7.63578023601451e-05,2.87001492789986e-06,0.00449262471486291,307
"142",14.25,0.00135951842583804,7.3831878559203e-05,2.73432181535865e-06,0.00406950312926875,329
"143",14.35,0.00133075901644871,7.1404635128297e-05,2.60582017818882e-06,0.00345371060180582,370
"144",14.45,0.00130278610516313,6.90716345512092e-05,2.48408832881828e-06,0.00303934369937308,439
"145",14.55,0.0012755733823448,6.68286646749759e-05,2.36873165111566e-06,0.00201926067153258,507
"146",14.65,0.00124909557673818,6.4671725972333e-05,2.25938071401735e-06,0.0021425450519496,586
"147",14.75,0.00122332840832937,6.2597019596082e-05,2.15568952679914e-06,0.00171626449131818,704
"148",14.85,0.00119824854362227,6.06009361717328e-05,2.05733392460176e-06,0.00152443897878484,815
"149",14.95,0.00117383355319249,5.86800452787015e-05,1.9640100737948e-06,0.00137330740474371,995
"150",15.05,0.00115006187138983,5.68310855739661e-05,1.87543308765141e-06,0.00119569100391439,1094
"151",15.15,0.00112691275806892,5.5050955515419e-05,1.79133574361319e-06,0.00106026141618351,1256
"152",15.25,0.00110436626223324,5.33367046452285e-05,1.71146729415754e-06,0.000970257235435866,1456
"153",15.35,0.0010824031874876,5.16855253963683e-05,1.63559236396333e-06,0.000818264663488806,1570
"154",15.45,0.00106100505919781,5.00947453880881e-05,1.56348992660798e-06,0.000732976320061717,1580
"155",15.55,0.00104015409326424,4.85618201785249e-05,1.49495235478276e-06,0.000554586501763722,1803
"156",15.65,0.00101983316642081,4.70843264448868e-05,1.42978453820032e-06,0.000561559351900436,1908
"157",15.75,0.00100002578797662,4.56599555637134e-05,1.36780306429657e-06,0.000399635773371372,2138
"158",15.85,0.000980716072922058,4.42865075656278e-05,1.30883545584796e-06,0.000331967295642931,2994
"159",15.95,0.000961888716326248,4.29618854407625e-05,1.25271946436245e-06,0.000265572297891817,3846
"160",16.05,0.000943528968956699,4.16840897726845e-05,1.19930240980761e-06,0.00024529626236687,4172
"161",16.15,0.000925622614056267,4.04512136801567e-05,1.14844056843159e-06,0.000244997238013086,4653
"162",16.25,0.000908155945216288,3.92614380474834e-05,1.09999860197557e-06,0.000237504229338588,4861
"163",16.35,0.000891115745288256,3.81130270254857e-05,1.05384902625067e-06,0.000208389875754091,5316
"164",16.45,0.00087448926627981,3.70043237863646e-05,1.00987171603315e-06,0.000178063177650417,5928
"165",16.55,0.000858264210183875,3.59337465168277e-05,9.67953443617568e-07,0.000170428574438659,6177
"166",16.65,0.000842428710692742,3.48997846348974e-05,9.27987448575606e-07,0.00015210195459225,6491
"167",16.75,0.0008269713157516,3.39009952167815e-05,8.89873036458427e-07,0.000129627255603469,6549
"168",16.85,0.000811880970908628,3.29359996210924e-05,8.5351520435555e-07,0.000112300116447235,6815
"169",16.95,0.00079714700342114,3.20034802985045e-05,8.18824291383523e-07,8.55955413034742e-05,7130
